"gene_symbol","Interneurons_pr","Oligodendrocytes_pr","Medium.spiny.neurons_pr","Endothelial.cells_pr","Astrocytes_pr","Excitatory.neurons_pr","Microglia_pr","OPCs_pr"
"Tcaf1",431.624181734401,267.50712351915,619.5670397,291.389327160721,276.910850539885,459.043681920812,129.861536553673,392.585350943046
"Tcea1",3020.85835410122,2836.89089196718,2411.90156842213,3203.77063293786,2752.02766333733,2305.2591827939,2658.01301085873,2829.34142244389
"Tceal1",465.002592182589,351.313550730816,146.037865309902,868.765006810992,325.165766544729,229.295932328268,631.497558535822,293.081801978729
"Tceal3",2335.83902134623,1148.74803926958,1611.92315929181,1386.66351367905,1307.57003649569,2007.04831476971,1319.29405798721,2181.1956256409
"Tceal5",3620.31508771184,693.07836044416,3883.59037664133,954.83333109446,592.037487999667,3619.07299259486,620.859581357479,1206.8587283431
"Tceal6",4815.42746333669,2535.46417341645,5758.539319,2262.17579,1071.54653858868,4426.91952104962,2896.83216542199,3183.34990225087
"Tcerg1",7123.83344168579,4891.75901898247,5871.3182886503,3298.34857744464,4373.08886491298,6311.02635117586,5474.65860753725,6053.304463
"Tcf20",221.911540957963,132.728826499833,323.138079953978,155.134456605273,96.6075696898754,222.213278374605,132.791581345783,87.1005892469505
"Tcf25",521.808821177728,518.001867073888,337.670461360314,538.463583508629,759.310622359032,481.772019318242,573.902738226882,459.69899419893
"Tcirg1",125.948153131709,206.326045057784,19.4376173151812,379.824899589183,242.809055149032,31.934388922822,2069.06351128512,153.428629481148
"Tcof1",4620.21685560643,3536.23349664315,3693.90523721599,3391.172386,2979.9725329148,4200.33873079524,5594.80246366995,4047.07603013255
"Tcp1",21524.4910701108,31269.8698092504,29166.0011026081,25803.4534820284,21404.7413988915,22778.1653814309,22016.66353,23224.9742466974
"Tcp11l1",6382.63385509527,4745.86999659955,844.087386037555,2202.84354714964,3525.23374219149,3203.37366253867,2503.69179960101,5373.83025029441
"Tdrd3",780.580029749634,866.194832161999,548.627297614832,386.960431955991,765.98598612261,560.127876675284,507.384545584931,947.259044017021
"Tdrd7",424.63088393574,363.354667538181,958.383234773955,491.959554669242,417.654653556089,559.513355225657,1208.34818123144,1117.09249653052
"Tdrkh",4913.29254697495,4971.44119242381,4160.15682518077,2727.46515734517,5682.58143810925,5318.83418200421,3698.25013423096,7762.2330839583
"Tdrp",465.437866381495,118.344752139406,1073.02665141549,871.568115269642,92.291762610997,518.183548254172,104.557737021305,164.495530896642
"Tecpr1",5937.73154631608,3453.02635617037,6927.67566847338,4940.98915113483,5202.16215197121,8544.54597939774,4880.84960557096,4902.49784149786
"Tecpr2",1583.75424796384,2315.98438537761,1858.2020998313,979.767965926221,1324.17503596253,2333.35186414629,905.068979068968,1260.14301809712
"Tecr",10240.68401,7925.33428029587,5119.39305567161,4925.12388605204,6592.97676737252,7810.12138238596,4097.21249837747,7088.97411695291
"Tefm",147.910655028116,158.937793671846,203.121851315179,231.865094110085,307.821842033917,158.498992974998,306.165958770693,323.303274663779
"Tekt2",633.828914022972,195.026647515996,953.4375705,325.707682037279,484.236407620751,675.4783368,325.218637126645,382.925762693261
"Telo2",259.671908643734,102.063447825736,176.523488507178,206.9982271,168.845136223578,239.545603486836,143.815523403219,250.588209644041
"Tenm1",3594.6010112508,333.320561019235,2551.57878862788,594.829201600519,180.584277290675,2278.29823926565,342.300640255769,2547.43770550229
"Tenm2",2607.89751513689,543.7208919,3559.82450344424,537.8446579,182.211675782676,3905.73899176981,397.016551385864,805.48528679729
"Tenm3",900.335381376118,240.450030010692,1405.28021015234,544.433320882871,2462.62618026148,1454.85808044017,255.002499643924,308.855947758114
"Tenm4",4969.9719931706,1057.65000994358,9032.24773052339,1652.8617691316,1154.3036591022,7780.540336,748.494240239221,566.493075699203
"Terf2",744.362027571055,728.769767216436,720.718038827632,634.7082197,865.426944630919,729.2418578,1067.60829992893,898.1760693
"Terf2ip",216.763624260884,155.195061037981,186.381186580155,200.340423436889,111.31039144306,182.372388246134,209.962324921839,200.127680670854
"Tesc",123.784720236348,219.229453547685,1247.73690549664,172.711583441858,129.644146672252,374.538445181061,154.963584693914,159.265050921644
"Tesk1",20.1318260760294,9.379636076,13.9384669669235,19.7101156791667,9.74923041277532,17.5576913497816,15.9966046488983,12.3322116550671
"Tet3",223.863754744951,339.151485138917,398.489098673541,225.760044434482,202.20203948211,345.981673677872,463.685793875094,199.362964448621
"Tex10",269.621055009348,274.514931348823,290.111013518532,171.217401982994,223.218428361247,287.923981433842,225.765307485144,331.415491189536
"Tex2",1246.49437914789,2908.59083,1073.94704511734,1036.99812840101,655.144415120267,1331.02917404125,1148.36492749432,1423.4773522333
"Tex264",1107.73698909336,1089.79189795625,1066.80526571736,852.1276612,1157.63859926502,1180.77762249043,845.3402644,1600.19671004103
"Tfam",6351.33517736561,5859.4692098125,4404.21524136386,5934.49109811595,4997.80970052356,5330.5500345922,5250.23026896318,5203.57353087469
"Tfcp2",1404.25528590818,1616.10126626595,690.987399485899,1413.5492990852,1886.14446309764,1088.06567697451,1414.56656639595,1804.22005677594
"Tfdp1",171.6809041,74.30880027,155.207767763602,152.88656682036,101.765490782503,149.53851969555,50.9709875642939,140.233280156538
"Tfe3",346.10950924979,176.022809497875,299.501155069632,176.336118126746,176.382761,359.822260893523,1278.03451775147,205.046373558217
"Tfeb",5.74587579217105,53.9758629501914,0.74635185950521,17.7992826981707,26.8627685691505,2.63091386017494,36.9159694368482,22.10853525
"Tfg",12933.0707975977,3022.97924691825,3987.34155149451,3138.52873137396,2988.74132295573,7271.16513660441,2670.87392771228,3474.51216339349
"Tfip11",1539.52115500151,2103.84903241922,1552.91061490456,2328.11361632027,1198.61486493344,1731.10298218517,2173.433978,1981.2036657861
"Tfrc",13050.7742088859,5422.15036657725,7011.72464129625,14109.593257434,8883.04641769491,9718.17033460957,2397.5113283825,3896.63668154386
"Tgfb1i1",88.6722137649157,24.2786500427917,19.6807737077463,775.7382945,40.55399010138,196.715779780878,30.1761777821637,145.420693047079
"Tgfbi",58.7962052450076,522.022410378633,5.1732412360518,723.581880029633,19.9551702003471,19.6301990265605,422.546240016695,39.9452610656766
"Tgfbrap1",888.188885206095,998.868636,627.154936980308,1132.72103917705,1146.18860037114,869.75339449486,1639.79622337161,1193.85180420527
"Tgm1",0.0171474529506993,0.0092404,0.0139724948652964,0.074519973,5195.65358025024,373.142118088311,0.04454494,0.052371284
"Tgm2",4334.51103234479,1046.50217800313,196.308484634976,77295.0550439492,2674.67913938057,224.553971500675,61271.7778190942,9068.00087675345
"Tgoln1",1288.34735618069,1532.20426704674,816.846535082465,1989.71245557622,1258.40030555819,934.454725530339,1240.08989852044,1212.87402656037
"Tgtp1",0.001653675,0.000891131,0.001347487,4913.41748839305,0.002877036,0.000294382,2221.87510357569,0.00505061
"Th",17730.5525536831,1006.51135406169,1256.69128565619,0.006433362,687.834763796526,3204.7191151766,0.003845596,1071.3317433458
"Tha1",287.898905555147,226.583295255532,162.842740107764,151.717645202957,234.8083945,251.809692597767,954.01590055257,221.818816520185
"Thada",35.710771154655,38.5944786857781,40.0615703332924,43.7548071437865,28.2110423654471,36.0754177250449,96.238297386487,38.9025174185965
"Thbd",5.502825847,5.27111216870231,1.96995461055527,754.873687883845,9.4731841950605,3.15819634133516,12.9885174627621,4.87119178848014
"Thbs4",25.7607489724498,93.8440214807726,39.9125233076945,103.073938038699,8498.00816389149,116.628055285928,478.209461830584,218.358685752205
"Them4",6075.18080747798,4675.41311916067,7913.081933,3943.11067229488,19747.4612096287,7414.73002465998,3379.71058690222,7109.82980937763
"Them6",2296.26147223802,1505.64253922968,3301.87763902506,1662.86073487631,1345.3908261085,2240.55667163807,1900.14322379947,1600.6247488121
"Thg1l",171.39259072051,208.505399642109,265.388454687172,64.7387320182008,163.353940065147,178.585382878645,323.650832974782,170.196938192829
"Thnsl1",3967.61975528743,3579.87494034607,5777.95596357126,3329.72226510349,4624.1361534201,5914.08793301799,4526.158798214,4198.89923920532
"Thnsl2",2172.05568874407,946.1710438,1047.29202916198,550.309092199348,4302.105307,1146.88186250881,1268.40710875117,3510.49916104128
"Thoc1",716.6633035,429.083417790312,488.204577746667,388.864279344122,659.499231184264,644.234251915345,468.130921255741,696.076711078466
"Thoc2",731.827640929846,906.2631053,955.858473786459,825.793619800448,1073.95049971318,804.7238428,1210.07672931353,1008.51885430837
"Thoc3",1279.014393,1034.85110747409,907.026791505717,1375.86417818085,721.454743428765,1182.73674230338,1039.55755909651,1261.95584670744
"Thoc5",1373.05992736463,539.907696670794,1142.09357946773,622.192578903665,649.325693975289,1234.04394311307,664.323784290304,775.2062447
"Thoc6",651.351458811872,720.879513976291,245.064099138885,471.676386314691,206.360950371614,340.923165436513,846.945890622163,371.730771360767
"Thoc7",280.596085594561,179.546941645618,167.232154996875,213.134120287832,244.7768831028,223.821068537849,239.993428645465,226.239784246427
"Thop1",10486.2264664395,8312.55933120335,14948.9160772389,5413.94047436827,8997.4659113934,14342.4185081171,1694.81746502629,8338.79605299795
"Thrap3",9121.21407780055,11646.4839756526,9478.53056971745,13680.9271453876,13865.9252553016,8804.109055,18117.9406592752,11037.1977159847
"Thsd7a",12162.9685983678,3552.65377542363,11698.6064420753,2552.02146303813,1731.26287270718,3230.88308522132,2038.41474814397,8032.15333149332
"Thtpa",2727.99091830886,3141.59521538513,2151.73398629401,2001.23974257782,1678.64109871219,2472.14002143026,2348.08355103086,2095.40445731822
"Thumpd1",5799.41584756943,14462.6452727581,6760.82214763285,5768.69612722867,5246.74270581222,5667.05659228272,6593.29373196739,5448.13665110718
"Thumpd3",1212.41520115474,1119.34379391846,1691.32065212442,921.960911868379,1419.15919215175,1263.3333574577,2896.73958375148,1187.68948340514
"Thy1",17918.668953283,7443.88378416407,8710.79917872052,8474.08568009485,5762.9707379478,11278.922680736,8273.948578,5842.0158351308
"Thyn1",4075.95199028254,1905.49257613459,2760.89338503287,1812.10958102385,2096.11987531506,3038.86976410564,1550.33751049885,2492.74095791344
"Tia1",389.282236212902,217.165649471467,314.277712380648,196.846116572266,264.952440023169,361.666644511103,216.113032312495,385.046948156483
"Tial1",1381.48862708518,1571.87119398719,1689.13154669783,816.74468135598,1205.08817097012,1225.34598118696,1703.30401256906,1766.05135980023
"Tiam1",2971.11924322648,484.237753422426,2959.0382237405,1308.03662749524,338.770788264221,2077.786398,711.57890959111,1036.44865739743
"Tiam2",1002.34152475397,427.123384499058,6302.0499847227,559.9260284001,1085.1538385703,3025.86206069528,806.5274057,361.994021999352
"Tigar",4287.29539949927,1042.05206018322,1503.78676315051,2381.3001264823,785.270880812038,2170.9098786487,1094.19160249467,971.505851239057
"Timm10",11716.0707016753,6723.83486451491,6088.86795370732,9115.84243149295,7174.84248301735,6527.02917530131,7050.60581691991,2921.0819075483
"Timm10b",165.264964894075,141.782407030264,113.133736192756,117.311759193283,125.770182318364,148.618715822586,265.159703729434,111.619581035222
"Timm13",3114.94621498131,2655.17503550432,2749.266843,2767.08888178037,2624.69380970979,2982.01440252883,3484.60691766885,1987.09787883277
"Timm17a",151.299748916679,119.008085498093,111.433688283497,143.763979232275,167.5963677653,118.354179604995,124.330192334172,113.821971820159
"Timm17b",786.648738307984,1400.41239902946,520.6445579,1057.18598259965,1366.987960861,471.3222387,1562.74099444142,987.467962198227
"Timm21",663.98324763656,705.751957651683,509.580315358735,510.374178447928,670.614225311745,483.63561043652,693.624555642622,637.747652946067
"Timm22",1253.60585112618,1403.34515035901,1233.57849834631,1433.26750163693,1320.14129952219,1051.41797826986,1666.46153907014,1536.0759261962
"Timm23",470.359500802702,288.901772160419,353.4225513,375.61639814552,529.6943487,357.3709334,347.01363137586,307.066839196723
"Timm29",2249.223854,2037.82010725712,2432.6325809963,2762.85822579926,1646.41673999563,2631.92064987414,2565.88303603284,1385.22419556679
"Timm44",7765.22892229332,5841.91536583922,8567.9090753809,3547.77708028011,5742.62084783313,7675.76715833789,5246.8599134312,6559.30217713379
"Timm50",5250.55664387733,5684.14589748736,2973.07010328637,4390.15668,4323.88164530715,4100.76993574595,4631.97273075742,7295.91961678906
"Timm8a1",2354.61392239484,2177.89861199936,1035.45623270709,1324.62619904887,2376.29635322041,870.562486846319,1934.90092699543,737.568531197003
"Timm8b",480.3474709,600.285246194131,479.777184258463,668.428384987223,560.214317420779,492.06476329816,559.773741452453,447.02107444083
"Timm9",4607.93600105661,1393.58668126158,3866.96155862062,1471.00128791813,1619.67147110075,3864.32987072185,1351.5761008225,1619.98553797059
"Timmdc1",312.628227420045,220.655209374582,238.584510647704,274.35239973257,364.583472301753,264.824549593515,193.865990304316,287.682367997157
"Timp2",3288.8825678949,3355.81444766993,1727.50380126052,4236.51657444679,1611.05491038227,1802.67279720924,4366.67915163025,2337.47220420819
"Tinagl1",98.986329334048,228.736990624287,85.187958787652,44997.4431907996,366.4453683,188.259545532224,1027.92473021897,0.00411532
"Tiprl",7613.30526767149,6921.58599922047,6434.36342770052,5531.0548783139,5967.34363202574,6515.14830036259,8359.048881034,6161.63110136561
"Tjp1",9469.6509108067,10338.8466278201,11725.7162191944,23743.1280538845,10870.6507919865,11468.6112444595,10084.798821928,9944.95988372751
"Tjp2",3025.65242810469,39446.741819708,534.9212155,24377.0581810456,31250.05992,2310.7584527926,3999.00619766541,24176.2721045345
"Tk2",550.913093531911,386.726881082498,434.475615499418,430.421086968594,428.859267334459,492.252647393354,1908.51270989444,377.467852216787
"Tkfc",2535.93323128076,1748.98200718239,1972.52423553205,2687.07189274727,1695.41025631134,1868.67504168081,1082.2446383173,676.140406973156
"Tkt",39147.4670632812,86232.1022355391,15579.755395976,37696.1904576296,81366.3146784185,21204.0617836161,26529.3983020362,46737.6524194569
"Tle3",760.860479032577,1368.42642738315,222.175937849028,2427.77057382,1617.81387118303,776.740791768084,3952.93868426164,1861.74358867018
"Tle4",164.49930415382,199.699126480482,780.4471898,290.444893938596,805.822433177707,318.580541711543,470.067189181078,394.83534388101
"Tlk2",43.4168230563464,50.8245767557027,36.0584487711385,38.0120461831008,40.7233531290035,36.3636861,35.6500305969788,38.6471900491283
"Tln1",22583.0807805438,28341.641523132,14006.5678149243,72531.6652042175,20959.0354105863,22032.987942491,65097.6781162377,21047.2248268945
"Tln2",21373.6048680249,15161.6840100168,48543.6772477951,27901.3868020582,7310.08105641902,20423.6108284911,31470.2116499685,28572.9892997969
"Tlnrd1",181.938244050685,156.134989036586,435.368453040671,421.033225272361,138.797925068194,228.771239924085,185.925913950783,233.005683667809
"Tlr3",6.10502423141105,13.4853439033961,2.7963990863507,140.179999670711,738.014890909116,3.50546176750451,479.535419690953,36.9162144901153
"Tm7sf2",377.787582035058,147.611396603867,245.406154852391,157.814263816358,634.625799530001,389.787340069294,188.152656666523,240.577769686172
"Tm9sf2",3130.19178712051,2553.93165001695,2277.93614473559,4725.56281188184,4481.24923181013,2498.23388288766,3161.54844125678,4353.81547244135
"Tm9sf3",1971.34118922004,2560.5802716676,1387.68530341144,2402.75119538954,1609.52532438919,1597.56312507594,2764.68207579722,2301.97924845352
"Tm9sf4",2550.4173269267,1787.39745357962,2139.02637286693,1682.06855685112,2104.82168787448,2200.9727008439,2048.29494469923,2946.2508617165
"Tma7",1286.78431195839,735.545311859255,915.254285058455,730.385850183112,529.590683454552,1122.29676556877,848.273309430264,695.747070777008
"Tmcc1",194.5923183,550.549559014756,213.37878119846,172.563755018034,379.56033338442,197.295647239699,201.874158011669,242.589774392549
"Tmcc2",734.446858735645,5198.27218197013,1324.15613667658,928.6198029,824.546763584763,608.943293517848,241.297492877256,1335.2914366239
"Tmcc3",99.7716595487667,873.813757897928,126.690613195244,335.695785305192,384.617478889742,56.7101087794368,1086.76872619954,441.329159
"Tmco1",1356.09804434831,1317.7921504054,1061.67935490733,2396.53590730658,1732.88783613008,1125.67719739124,2212.86710738708,1991.39894497508
"Tmco3",60.5905283093076,39.8391009932344,24.6150885359919,46.35545944,50.9309860779381,38.9506972417935,26.2182575958341,160.496936139664
"Tmed10",5054.0913326854,11175.8640352338,3258.73414686257,8963.13295069086,9584.513059,3987.563918,7069.17330814143,9472.15995776594
"Tmed2",3622.19064157052,5048.69565916134,3037.81776119226,6304.28817597799,5148.97183245704,3480.07630187296,6934.29927355218,4241.50509930158
"Tmed4",1112.83952430722,1135.05044089779,741.909251159888,1067.51208208188,718.821119333232,968.975826206212,910.293607592045,1319.74200988262
"Tmed5",1132.27769597239,1653.52951121677,618.089309908627,1843.30843010193,3157.6269548392,765.3183874,2294.50718582223,2417.00213103589
"Tmed7",2486.15378741716,3658.35998148698,2140.70090613021,2812.42820734323,3131.01809530327,2080.94378599418,3399.5508045741,3682.12968561095
"Tmed8",905.10799818319,401.345457122359,720.165427459253,525.467971366414,382.806967113734,899.775314356012,459.87749426377,541.273522153313
"Tmed9",3007.71726002092,2522.16539397485,2633.75022721901,2681.8404898097,2087.99843723147,3478.79673499056,3122.54750240181,3521.28495965109
"Tmeff1",585.414226265138,2202.73453147833,660.334080089925,570.501563162056,264.391964821201,404.564570850383,419.754480681762,1053.52928591133
"Tmeff2",371.555516595311,2321.4177395533,188.095184468803,256.069622197908,70.53225716,341.271847724773,65.2877549433409,363.027051951917
"Tmem106b",545.388509732018,580.564075252636,453.65867733352,565.6110714,629.00882017781,371.75633420564,540.223276486602,698.909977323736
"Tmem109",591.076512288176,834.809778782478,423.378213873515,1527.11348571559,1027.9843797571,652.923925118074,784.66900020944,878.724755504634
"Tmem11",2681.57562980066,2426.950871,1888.56424293807,3262.10263995529,2107.24465105502,2029.20102152243,3188.71855380834,2306.96014699624
"Tmem115",207.624811016153,205.716688065421,150.064007048667,223.274783314309,387.966975029802,187.142867609794,312.545783572747,364.082577983007
"Tmem121b",122.325471828888,161.924091374046,546.343929489672,175.93094616724,131.348963659383,795.819965956432,160.5481343,235.884149395535
"Tmem126a",707.765738490649,695.151774553359,579.6024216,471.319062069818,639.702418834061,567.015213089889,721.40270665137,757.986472115942
"Tmem130",268.946741789719,29.3074614139126,91.5543540802135,35.2512281973582,11.9797358308988,119.045812836055,24.381934425088,15.8738010187726
"Tmem131l",464.153650491117,22.680109609445,353.738013155561,97.8123226013712,92.58919915,278.165740558814,702.621234775132,276.037339799082
"Tmem132a",1431.37699,878.979931146068,1626.04080080208,898.1659033,957.071486916643,2752.32132459912,665.136057226342,1662.23712076855
"Tmem132b",4481.739486,2765.87920472739,4074.85063925016,1145.82118083984,934.526708883967,3634.29365715696,1656.77161458066,7648.49344547081
"Tmem132e",904.7534095,129.2003698,689.892648983007,344.045979800437,189.407491231662,501.251518180325,92.4708060373023,918.688983066624
"Tmem135",131.591836216015,143.203818832664,116.886464628439,129.489791504466,134.06173577344,112.999916808142,287.876109179639,130.327138447706
"Tmem143",783.414402907343,640.246090315761,875.8668518,583.332711186586,928.686350004067,813.555586738803,874.954225657242,537.935513525811
"Tmem14c",469.607581538981,772.756329114624,436.835920060848,741.542165285439,650.766791707721,434.5857123,877.778592688791,797.10347066164
"Tmem151a",12.8676698393687,45.7068017203131,12.1493222673789,10.7160020561293,4.41820677630747,18.8364193172979,6.71406288943855,4.65238840293341
"Tmem160",1017.32634339598,1239.57399007625,551.034812566998,1805.98174612435,987.516864708843,906.740125057534,1335.99748663446,806.327504834645
"Tmem163",287.966370702485,3017.73433353403,102.204852914483,303.217498261553,261.882631226867,1510.0015186816,553.776370015191,9756.998868
"Tmem165",319.04540139398,496.256372080847,202.881590752783,443.630343746384,330.734784582945,273.9869022,310.464262860825,416.668095535453
"Tmem177",55.7293779177726,34.4287387687564,19.5640825133928,38.0405532074723,41.7061389227802,41.4712232217117,73.7653138484554,54.7512618082843
"Tmem181a",192.300785651103,75.6814273117602,201.882047440883,89.5246060468125,55.7895888276631,232.463521159003,74.1857367757582,125.9383588292
"Tmem19",436.052951520227,879.258399937511,422.241014649388,483.161635529768,613.290481403261,518.060074141079,576.128183427868,731.063143680403
"Tmem198b",343.077101438592,106.50973111244,460.408581540308,767.928515095082,1341.25440564461,268.08778111307,716.144156747901,1386.31088133909
"Tmem201",1059.79188929812,315.289303693756,1145.53872244557,436.486227703076,693.625759328615,1043.25922723703,471.025028117246,657.909952841468
"Tmem205",232.436497413829,324.136368931396,320.333269403618,439.687530641203,276.433200690121,249.429552616195,154.632561195114,292.38527973143
"Tmem209",52.2968730120573,113.813630285499,88.9060406709606,91.54343462,138.801547125773,69.4857405430148,94.26477956,168.520273283413
"Tmem214",1457.32561431979,797.165379911016,1245.33652828756,890.67509521304,743.868431457776,1602.73194069713,921.782355464845,1221.32893547549
"Tmem229a",41.7494097788632,900.30022396175,13.8745250293273,43.3749152271594,460.252631005388,40.4567802100469,48.0178608554178,121.567530772393
"Tmem234",18.6906846108632,23.2723662,16.1739135150149,20.6547552443719,18.8451578620981,17.6345964463021,27.5692171536195,21.5055555425534
"Tmem240",45.9311435179355,16.56639731,40.4916095018992,20.7200462203168,28.4162212375377,53.1137351848055,8.910085824,9.595096689
"Tmem245",115.655909471633,190.071095313702,107.103209427028,244.451401997757,199.733371139023,241.591255068975,199.345066863107,191.736963697977
"Tmem263",2933.0922564998,1619.86849762487,5895.86649004904,3870.08257298744,1562.72204546157,2835.04852087612,2552.34897863693,3070.28729003782
"Tmem266",895.806367316313,112.09105726423,865.081795390067,92.8490238560017,161.093151518408,732.626888660316,153.994271588332,780.273407586073
"Tmem30a",5870.48665713553,6850.85270946468,3259.8739287078,5201.51718159206,4118.77885380329,4936.59301653967,5619.34596190972,5414.19160949615
"Tmem33",587.834600489216,728.804950711556,452.031985926732,457.129136591339,489.7441649178,434.10293362024,520.236147717723,702.452025070325
"Tmem35a",3468.40161178387,1313.42196324824,2442.63968846516,1176.1586346039,1452.62738665508,2349.11789027855,1762.04789296272,2911.32933831868
"Tmem38a",553.257927922317,194.813184605949,544.7436949,174.469994507932,244.12825622945,634.708751345309,137.860503209715,292.472557548123
"Tmem41b",174.992337332295,152.537191442678,106.748226961156,110.6257976794,184.13154220279,144.505275970048,113.098170383845,225.208929146637
"Tmem43",3065.1281305236,2266.828485,1724.55647045654,3432.74770515344,3085.80626181067,2026.3232608477,3006.95700154318,4914.76433443377
"Tmem47",246.813961566035,120.046326969977,339.260733434448,328.148799370752,1916.24153239518,177.788600289285,211.877559980736,365.32027377178
"Tmem62",206.718005230268,226.318602586751,138.778847059778,71.5388351242194,152.486910849988,191.188891830917,51.6898022332134,204.239955148734
"Tmem63b",1008.78986218008,431.228092504563,657.752867348717,429.887974413045,613.720339218728,949.218439971374,307.416427515573,1384.43700684247
"Tmem63c",608.0015701,49.9630496101447,715.212513811318,120.289913118475,27.4832420566142,903.050830430025,52.3275904171744,361.163796004783
"Tmem65",6403.96451990838,2955.69047654117,1069.16341442079,4079.53318761888,2433.5067235469,3249.7983968317,4306.71805921284,2851.840598
"Tmem67",39.7520606518442,17.6839216765845,41.36503042,25.1364483880309,25.8383036234508,43.9192045323927,24.3238980240635,32.4002821269651
"Tmem68",294.637098282842,250.685988936039,288.139496090229,183.678736801982,277.166947813911,270.106556085347,428.574345867466,365.874453566763
"Tmem70",287.747665450494,312.612028992624,278.5184956,383.180447600499,299.9531448,249.416795392202,406.978004019655,349.981955997767
"Tmem72",45.5755082556515,42.271202776252,38.2610219507561,2.52250123017902,6.43061003034046e-05,44.4822694844616,9.60186977133027e-05,17.2543763140104
"Tmem87a",2384.38605129383,3215.66567752844,2546.966471403,2801.89839378159,3352.81186816138,2223.78942598248,3063.58618253374,2998.31601071579
"Tmem87b",224.869282587159,185.662642421363,182.767564230976,277.553459916669,138.624829170149,184.761797133807,297.766440941583,214.7057122
"Tmem88",99.5075660183265,41.3414681594154,85.9952331865081,666.311392544938,91.3545002535586,153.3396974909,31.5719909629638,78.3733512679326
"Tmem9",326.763033061816,118.460236715054,214.024187326185,213.746325464824,207.849275205641,243.41744873901,162.333141006326,479.792860040354
"Tmem94",347.782685002812,218.127873404644,588.795431089223,246.459158820786,599.268479473554,368.773374787384,136.945506021106,328.688531962019
"Tmem9b",1852.19809342302,2225.35089534945,1056.11369787911,1680.86453264361,1950.70152550285,1367.2958145779,1378.70087367993,2513.72347454703
"Tmf1",652.967174616547,661.056849476363,554.302977791679,862.1244397,782.963036134483,546.017581473549,1673.85485139609,526.671317
"Tmie",101.985497628016,18.6468549913907,23.4987998123911,49.8946818287446,667.85151620244,56.2388407402288,0.000112218,224.905282059806
"Tmlhe",201.203924683224,337.097439004534,135.542418361564,288.697821571701,387.57335847372,105.236358650098,388.398269161097,405.065832732107
"Tmod1",1168.27832309762,8941.62914804358,6825.61455276906,1315.20138508829,531.705140921238,4119.27768530644,957.772580501126,1148.03411930127
"Tmod2",8754.36480473043,44413.8005788198,9485.20133,9373.20039308713,12707.1624792563,8866.437628,3260.53573030001,9665.92570867374
"Tmod3",1736.05957818671,1316.85973650147,2184.90294098235,5644.79253139787,840.304229719689,1551.38409566681,3391.582189047,1394.72859979103
"Tmpo",1199.88930611097,2454.38243363549,1030.1417014748,4534.91774728423,1483.5639473314,1236.50185492538,3047.58991111652,2991.45948006593
"Tmppe",582.990085583318,155.799759377514,245.621139159159,206.538972585855,199.503223855188,450.585811416856,978.042889047255,463.850726711793
"Tmsb10",2230.69163054204,1544.64287396875,1481.44563713933,4450.77564024301,1148.25724710182,2753.15991617802,2596.64445441351,1572.10793736429
"Tmsb15l",538.271998919273,197.145899432605,74.8011603524619,0.003119177,385.099601153247,331.456954241454,592.67567054611,1139.0078928419
"Tmsb4x",783.710611371721,1365.87060232568,634.611573991367,1941.36372435462,672.269653238959,772.516728811125,5081.71089668622,762.274895295083
"Tmtc3",1004.51116013815,892.9926449,753.537018032844,990.451749715897,730.503399588204,946.467901296735,1026.786559155,941.687167044562
"Tmub1",258.606070168053,258.032266135609,150.600245009309,154.212919036942,236.380480568745,188.665456009347,157.473298873128,132.847933151338
"Tmx1",3512.30749280749,2622.5090737596,2427.19744777615,3617.89156594173,3291.58560511037,2370.88145297614,3072.23735001523,4022.17851970302
"Tmx2",7701.48280144071,3141.19966654825,4910.68073556867,2761.868372,4085.62061800253,5048.22979577479,2425.04813297752,4328.15512
"Tmx3",7083.76385168546,5797.18694583302,3965.93996575482,5319.10244794123,6039.50888347546,4803.10469619162,5497.16767048389,7299.76988295941
"Tmx4",4147.98724304598,1638.63065,2383.08023892963,1735.78694876862,1421.363518,3012.1478751141,1587.35838580498,2285.6512070584
"Tnc",1977.9407833494,554.89081083481,1234.94361327556,0.0145497192999916,52818.6045322931,995.631145653516,7164.35181678756,47980.8132583794
"Tnfaip3",8.133260553,5.25222330596997,21.5529962203188,46.9195029331711,16.6988825256788,25.4035789177177,255.162730596001,25.7005560214649
"Tnfaip8",36.3516585186502,39.5360897296925,17.1652582296689,844.569084900069,1734.31865019254,22.0127625140111,4156.01030892357,23.8022318898947
"Tnfaip8l3",4523.44474324028,367.627751,613.852010971305,5052.37927453215,537.479672639734,1416.83106565301,698.452816894577,850.521046569435
"Tnfrsf21",1484.92022515479,347.573005542561,611.153619609359,734.469502684128,410.627740303726,1202.43348288837,2153.29212025618,1949.63820308591
"Tnik",9938.52766774507,3420.78398020532,19947.6937133111,3931.71368146261,20655.3093949892,13646.1396785155,1473.63029254389,10879.1100764002
"Tnip1",254.050340145763,559.142713766375,323.105058116932,322.219377002916,494.969976786632,334.342298230669,566.721667424936,406.977956001747
"Tnks",78.5172443032219,68.5724231145238,80.1748217722256,55.9719513265967,60.0972969970729,64.4354526127307,92.3037563904689,77.1403937576535
"Tnks1bp1",4922.666115,2403.26162818506,2621.15322946524,8180.70597599766,4171.65476875517,8795.69786861626,3809.75346850503,4045.84459385432
"Tnpo1",4042.58141881283,4154.35097161964,6043.77443429088,6843.56338941432,4994.9317544698,7066.19377119098,7291.05228013921,14421.0494950751
