"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Fxr1",1331.07631698639,1413.78002459671,1577.89237071014,857.393191365453,1187.70863311367,1354.16164932627,1804.43229407283,1442.6064550447
"Fxr2",106.153836735257,86.5222154220736,95.8327749566264,112.343890962183,72.918926827596,111.643736019232,70.77318806555,77.9182557191311
"Fxyd7",158.509414612993,165.23057102836,142.361051562173,144.716032032917,137.326752598567,541.857951407665,199.743072482394,95.6320252255818
"Fyco1",197.566929607014,69.8040115789511,320.449547823153,109.952187756469,89.296073795024,214.961119994851,196.138121161215,108.495383303387
"Fyn",106.056865755442,64.408739109009,69.0483336183154,58.9591909292403,98.9653444475346,91.2583581357748,35.6867542846007,493.587188257235
"Fyttd1",225.64559848177,131.584752249173,234.1359495,182.734020780766,146.784878121218,232.396191,226.680443550221,174.517123354388
"Fzd3",80.8674160569454,68.23107346,138.001614170695,70.5466024556585,78.5039569336008,141.012930511777,59.1571770310526,135.474320612393
"Fzr1",194.146411475891,104.11016155984,125.776973186778,151.164607302907,114.762806228806,164.540754046922,170.170743170328,153.1747147213
"G3bp1",255.677897346389,214.577222122924,234.327192532303,298.312392051958,214.569671582466,247.407223033883,285.110334452137,279.026375695472
"G3bp2",531.3861879,422.612294827361,469.917987919,480.406577995224,334.876334808324,378.767688163556,583.403443897603,286.9324775
"Gab1",2.13084894362972,190.422370099079,1.66693610094003,77.9726666802006,40.8770005796167,3.58094979029578,74.9066740405879,67.9005842079585
"Gab2",340.166070085973,130.346331014093,80.6217899418373,375.256775339608,76.2111876608479,89.7672283240069,1280.58964754151,349.134443821271
"Gabbr1",253.881069636866,391.248768726007,306.497685916954,201.846012371745,363.24466054358,268.002357773795,217.253573714884,201.248828412269
"Gabbr2",1055.54722074244,339.152219680552,207.731895652009,398.386357897901,609.212403935149,891.215288887584,359.134335863517,445.574900649554
"Gabra1",237.923857610796,55.0037554269677,58.0760989682988,53.4418226843439,32.9308899188422,134.029594244701,55.332770628784,48.4716258815952
"Gabra2",112.255302172663,26.1474543145209,259.973439270125,39.6699110792926,160.45713506954,197.491961405536,25.7078712953842,71.2855063639744
