"gene_symbol","Interneurons_py","Oligodendrocytes_py","Medium.spiny.neurons_py","Endothelial.cells_py","Astrocytes_py","Excitatory.neurons_py","Microglia_py","OPCs_py"
"Gpd2",11.8916310415894,36.5062485752026,6.04331031154808,35.2241647897744,49.9052399118154,14.5601360820882,40.2383636247252,15.7559524888282
"Gpr141",38.2703111348615,20.6230609732165,31.1843238387973,166.316393806919,66.5820425582327,6.81275550668382,99.4170224499639,116.884142060499
"Gpx1",40.1228931904192,36.5265580287962,33.8755067999607,167.802519000915,30.5516813994788,34.3083251797544,386.688548713194,49.9185600172557
"Gria2",55.3079046625831,11.749217207523,62.9780815970703,11.4376870317803,38.4678280390786,74.3863024577222,26.8594165358022,60.5530197856084
"Gria3",41.5564505164665,7.84727440358745,41.4895336033709,12.7914153170554,3.20704743671549,56.3647346618611,21.410515211595,37.5492208651432
"Grin2a",171.581927570683,25.6875041381095,123.459083929986,34.8818925245843,11.7743714943741,204.05122437022,70.8618265598504,17.0380735796229
"Grin2b",154.509746538558,45.0872822446026,190.885106293711,54.2889619996854,26.8998372893129,188.273364243473,115.623668120249,28.7842294066287
"Gsk3a",1043.87207236904,1177.30419299106,779.722453096416,968.552863008691,479.418241571456,932.559194003408,2697.56270179962,1001.63814408589
"Gstm1",5.2393305492787,24.3793374580908,4.69747265678699,48.5496913488114,79.4498752331801,5.19997919739804,33.9718211765133,7.28700839241423
"Habp4",36.9943565329814,9.75082927057592,18.8801625776578,13.7914019063259,7.35899738744187,26.9466239135436,26.7159422745836,13.409083177918
"Hck",1.56988780600273,1.10460367969765,0.28919330185833,2.03140446423572e-05,8.13239485265342e-06,0.989086963186121,643.564391939728,3.14083139155179
"Hepacam",1.67216610429855,132.097242378313,0.828689871,3.063882576681,97.7488530776271,2.03205994452148,7.18538130409433,60.4200863114994
"Herpud1",75.855919059573,48.8666081622954,26.2521635546853,111.545388602184,45.5799945347572,44.4138705929436,227.744658354162,58.0336430907913
"Hgs",26.815797662577,11.0083423981281,24.5547296408034,7.94484711434378,14.8973191733415,25.4698617391252,50.2402830593216,0.00012162
"Hipk1",28.1279138928079,29.0203835111376,20.2879693399129,49.2289906635043,15.4782208903763,26.0898320467944,114.346101262392,21.3949089159751
"Hist1h2bp",0.003329336,496.14390510668,0.002712889,0.0144687402575041,0.005792323,13.8465033229046,0.008648811,0.0101683679701347
"Hk1",21.583887213493,10.2603001779563,11.9254393283594,18.0205188934917,11.5492575884425,23.9922627910751,31.2736814833174,11.1116839797802
"Hnrnpd",20.7941076203446,20.9348388318048,25.4072549466383,21.9682862701179,12.4190900171434,19.8915086475505,75.6432605363971,23.1254673728179
"Hsp90aa1",46.6214199357459,67.9870142964311,21.8619403967053,41.5391124992845,15.2965313281586,29.3931752011408,93.9147800845187,28.7094223225554
"Hsp90ab1",73.1874436709648,105.457625437563,47.7386814532327,84.3924958484579,35.2052442054598,48.1567067435197,160.645914137086,75.22856609
"Hspa12a",52.8092196556722,16.8593406815349,40.085270603797,52.8741881736906,4.72290061060183,63.0280750990678,70.3950769569984,5.60964677694237
"Hspa4",132.700467094283,82.06889987,96.8507449595458,108.112593353953,57.4243708280696,114.914885397683,311.635075626594,73.2592927423129
"Hspa8",145.333153638511,113.457704221627,58.6776028761122,106.407866944721,49.1437952855892,69.3866232481735,246.400134259887,85.7429740938159
"Idh1",59.5736347084836,131.808536149526,41.8810887518797,236.13357567486,240.535743652138,55.3985086835189,452.831739679976,152.471081942214
"Ildr2",65.03718393,28.5969360049384,48.5403449839621,210.507779338011,38.6325668598372,140.619806933256,170.644070581166,24.9122061360411
"Immt",40.3382620871646,45.9884218652665,23.8032561654119,28.7034158732663,22.2313287645062,28.2903054715282,103.86732724212,38.9413251744308
"Ina",33.9993262062073,7.80260893413234,18.8584704510981,8.13050101450153,3.79188133429105,34.3914046671133,23.0682706961187,6.25781659950203
"Inpp5d",2.07454625225255,6.36325284343455,4.29754364492914,59.2587397688773,2.4242685304455,3.81935328384969,5798.23532929572,10.8796490929618
"Inppl1",23.7852263112063,25.6113996310512,24.8558882673303,141.779002151453,145.90821534502,29.327783870041,373.121870302119,98.0759095785652
"Iqsec2",80.2683108762806,28.2384538102281,124.887783572439,59.3163939921938,49.0221954031501,175.15242516323,199.790613299187,77.0850942029013
"Ist1",136.15023023274,117.477609768349,86.9866022555102,78.340262416263,76.4170255780561,108.456973698938,204.607563033042,96.5570496739868
"Itpr1",56.7403156375947,23.5113393185901,155.47403559915,104.048891001578,16.7705048290487,96.0311881533756,76.0336816288332,27.8631758999167
"Itsn2",24.4243541277676,82.1302908025293,21.0223116767247,29.204635416208,18.9694213233885,29.60635357733,115.344143199538,30.6417554958384
"Jak2",32.1427403601433,150.497597547852,81.3760241290463,52.7196029807718,30.8237192515866,62.5818973205898,147.124205989826,77.049301817504
