"gene_symbol","Interneurons_ps","Oligodendrocytes_ps","Medium.spiny.neurons_ps","Endothelial.cells_ps","Astrocytes_ps","Excitatory.neurons_ps","Microglia_ps","OPCs_ps"
"Tvp23b",11.5295229410005,8.678278109,8.2994188297208,7.1373666113501,6.12246198761235,8.59967870398761,33.3962295133572,10.4260933471027
"Twf1",55.5576647714988,123.564963105774,42.6667277661264,37.0081094572833,53.4785263263664,57.5308580689048,198.830390225495,93.6230261421033
"Twf2",125.609333000106,53.2446984772623,62.7956869815305,118.136352897429,57.974440873101,202.308216285585,716.316229256179,56.3284830380937
"Txlna",86.556773506713,122.934843235411,96.1868279748242,136.273229488718,65.6493020757832,105.458588803328,393.977514116992,91.7070601802866
"Txlng",129.491292164948,80.267481080002,121.258199949842,60.7107111166084,49.7464908851171,108.250322618112,245.470377870646,59.4492843730833
"Txnl1",87.0706418413443,56.6158290299579,81.3926916054682,65.86591985,37.1821045672614,87.8824882243164,149.615961608899,45.9613564302062
"Txnrd3",239.945924003276,77.4692068119398,8.66168648993572,665.917445385301,323.606456154505,161.007559409309,547.222918362443,141.476893340576
"Tyro3",16.5485276187573,113.855142395162,79.5888770204561,20.1215144692808,15.9581271414287,86.9247113743756,38.1880507512877,27.7826328060793
"Tyw3",20.9566799475838,21.8921509213372,19.3298448976369,8.93135387299233,9.75363032392957,17.5642141304409,44.8764807958838,22.4590593104681
"U2af1l4",102.151450803572,68.2426335924575,77.0254840011188,77.2936775412101,54.4825763547161,76.3008542444976,169.044408443999,84.0266989390348
"U2af2",317.079149064344,401.793739995841,295.402362441755,284.681543895437,234.459670656984,302.772203797876,1517.00037041406,287.988196944366
"U2surp",157.293688908801,149.303571290971,148.046197172257,112.585674723203,84.0935722060585,148.988471799688,340.774338844914,124.827712695221
"Uba1",530.500162214335,399.307556647699,310.984559406682,477.080263501094,270.843292699841,363.019826071644,887.460988801542,395.705435624198
"Uba2",38.9851282616559,33.5412026859486,26.9860918,30.3478024157126,15.8816534969688,36.8505774121379,71.8547944,31.029215926375
"Uba3",150.964411537585,114.653028622416,68.0373596028555,87.0467094808841,60.28538964,95.4593555927127,239.033596977346,107.975309274326
