"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"7226",3.14342732140211e-69,0.439265225763004,0.259,0.07,6.62603045078352e-65,"Astrocytes_5X","Tsc22d3"
"7227",6.55696327026195e-69,0.317689545673283,0.177,0.037,1.38214228773852e-64,"Astrocytes_5X","Pld2"
"7228",1.00221258559805e-68,0.575566859029912,0.48,0.235,2.11256390918212e-64,"Astrocytes_5X","Agpat5"
"7229",1.07493049128993e-68,0.448039941398509,0.302,0.094,2.26584598259005e-64,"Astrocytes_5X","Foxo1"
"7230",1.49981483276804e-68,0.573978390387221,0.509,0.267,3.16145968599174e-64,"Astrocytes_5X","Kcnk1"
"7231",3.81929490082409e-68,0.472780544610673,0.821,0.592,8.0506917214471e-64,"Astrocytes_5X","Scd2"
"7232",4.37835092171906e-68,0.459751901838872,0.37,0.119,9.22912590789161e-64,"Astrocytes_5X","Fgfr2"
"7233",1.0045333299816e-67,0.518267657266046,0.346,0.129,2.11745580626821e-63,"Astrocytes_5X","Tnfrsf19"
"7234",2.36576490018416e-67,0.45414438165753,0.743,0.574,4.98679583309818e-63,"Astrocytes_5X","Trim9"
"7235",2.40682090780959e-67,0.27679498346294,0.145,0.026,5.07333779157184e-63,"Astrocytes_5X","Gdpd2"
"7236",5.07133373833336e-67,0.50091476871188,0.68,0.484,1.06898643870329e-62,"Astrocytes_5X","Frmd4a"
"7237",7.38538738101844e-66,0.541084568669181,0.429,0.192,1.55676580604488e-61,"Astrocytes_5X","Pou2f1"
"7238",4.51598070473756e-65,0.267705397230451,0.148,0.028,9.5192357275163e-61,"Astrocytes_5X","Gas1"
"7239",7.29075912440858e-64,0.392024223317171,0.854,0.682,1.53681911583409e-59,"Astrocytes_5X","Ntrk2"
"7240",1.0927332799439e-63,0.337232748632056,0.202,0.046,2.30337248079374e-59,"Astrocytes_5X","Padi2"
"7241",1.68265612189141e-62,0.279386553713293,0.168,0.034,3.54687083933491e-58,"Astrocytes_5X","Zcchc24"
"7242",2.75432700312293e-62,0.526012552318296,0.498,0.239,5.80584588988282e-58,"Astrocytes_5X","Igsf11"
"7243",4.24514448027839e-62,0.420655823233393,0.255,0.077,8.94834004997882e-58,"Astrocytes_5X","Mcc"
"7244",5.8735458347094e-62,0.387627824791995,0.232,0.064,1.2380847264984e-57,"Astrocytes_5X","Npas3"
"7245",7.64815928236697e-62,0.438456445459171,0.275,0.089,1.61215549513013e-57,"Astrocytes_5X","Kifc3"
"7246",4.26139560151073e-60,0.530613965067604,0.418,0.192,8.98259578842446e-56,"Astrocytes_5X","Zhx3"
"7247",1.53448093528206e-59,0.476845221105631,0.668,0.474,3.23453236348105e-55,"Astrocytes_5X","Cadm1"
"7248",3.65926779580893e-59,0.552814012850745,0.436,0.216,7.71337058678565e-55,"Astrocytes_5X","Usp53"
"7249",3.85933911180346e-59,0.473574680552156,0.661,0.472,8.13510091377052e-55,"Astrocytes_5X","Cdh2"
"7250",3.9915642625326e-59,0.476582396949421,0.312,0.115,8.41381830899247e-55,"Astrocytes_5X","Gk"
"7251",6.96195712402502e-59,0.455068868781349,0.72,0.528,1.46751094217323e-54,"Astrocytes_5X","Nebl"
"7252",1.02337600120016e-58,0.35079370894719,0.189,0.047,2.15717427292982e-54,"Astrocytes_5X","Gm44257"
"7253",3.03996577772556e-58,0.368228637011585,0.227,0.063,6.40794386286772e-54,"Astrocytes_5X","Jam2"
"7254",3.10394038609318e-58,0.440039674655483,0.275,0.092,6.54279593984582e-54,"Astrocytes_5X","Cables1"
"7255",1.00769104603738e-57,0.422700192975326,0.743,0.562,2.1241119559422e-53,"Astrocytes_5X","Pbx1"
"7256",1.78477081994116e-56,0.357421473114052,0.225,0.064,3.76211841135398e-52,"Astrocytes_5X","Eci2"
"7257",3.14972538028181e-55,0.534664451103013,0.527,0.318,6.63930612909603e-51,"Astrocytes_5X","Mgll"
"7258",4.02875636025488e-55,0.294251002636657,0.155,0.034,8.49221553178126e-51,"Astrocytes_5X","Cyr61"
"7259",4.69101564839594e-55,0.323634476972115,0.18,0.045,9.8881918852538e-51,"Astrocytes_5X","Rnf182"
"7260",9.41185158389205e-55,0.444019766194971,0.296,0.107,1.98392419536861e-50,"Astrocytes_5X","Gm26532"
"7261",1.35314968219632e-54,0.445047207208007,0.289,0.105,2.85230421510163e-50,"Astrocytes_5X","Slitrk2"
"7262",1.73177060938738e-54,0.294920448119516,0.193,0.047,3.65039926752765e-50,"Astrocytes_5X","Folh1"
"7263",2.18037199138731e-54,0.514558219797167,0.42,0.207,4.59600612064531e-50,"Astrocytes_5X","Garem1"
"7264",2.20983040535322e-54,0.295142950224936,0.162,0.038,4.65810151144404e-50,"Astrocytes_5X","Slc25a35"
"7265",4.00059182684298e-54,0.281891802712354,0.186,0.045,8.43284751180231e-50,"Astrocytes_5X","S100a16"
"7266",4.15944282566942e-54,0.411064236413014,0.259,0.086,8.76768953222857e-50,"Astrocytes_5X","Vav3"
"7267",5.3317917027157e-54,0.41797401906357,0.27,0.093,1.12388837301544e-49,"Astrocytes_5X","Pou3f2"
"7268",1.07546599005534e-53,0.523164503069238,0.418,0.205,2.26697476043764e-49,"Astrocytes_5X","Bhlhe40"
"7269",1.55251651257339e-53,0.5064791055729,0.425,0.206,3.27254955685344e-49,"Astrocytes_5X","Insig1"
"7270",1.06218296779176e-52,0.472448362407817,0.452,0.212,2.23897547780825e-48,"Astrocytes_5X","Wls"
"7271",5.21768919341598e-52,0.502545635378585,0.382,0.181,1.09983670508015e-47,"Astrocytes_5X","Atl2"
"7272",1.34961644797361e-50,0.460179983984259,0.648,0.4,2.84485651068357e-46,"Astrocytes_5X","Nfib"
"7273",1.50782751769723e-50,0.319591965998015,0.198,0.054,3.178349624554e-46,"Astrocytes_5X","S100b"
"7274",2.83819691311309e-50,0.317381875858207,0.211,0.059,5.98263527315109e-46,"Astrocytes_5X","H2-K1"
"7275",3.3466790103618e-50,0.275921348125628,0.155,0.037,7.05446468594165e-46,"Astrocytes_5X","Msi1"
"7276",8.34568439495981e-50,0.456234679805428,0.37,0.159,1.75918681361358e-45,"Astrocytes_5X","Itgb8"
"7277",1.00362771754284e-49,0.308432513316954,0.191,0.053,2.11554686580856e-45,"Astrocytes_5X","Tspan9"
"7278",2.32704735508444e-49,0.477823908538115,0.388,0.187,4.9051831197825e-45,"Astrocytes_5X","Adk"
"7279",2.33600751357128e-49,0.483645523252999,0.561,0.369,4.92407023785689e-45,"Astrocytes_5X","Phyhipl"
"7280",3.13835937725974e-49,0.476287762058594,0.388,0.188,6.61534773132581e-45,"Astrocytes_5X","Bcl2"
"7281",5.33730298112596e-49,0.483515124129832,0.5,0.273,1.12505009539154e-44,"Astrocytes_5X","Rrbp1"
"7282",6.97558298088848e-49,0.45097959391565,0.321,0.132,1.47038313654148e-44,"Astrocytes_5X","Tiparp"
"7283",2.69951594193052e-48,0.348296168994271,0.755,0.644,5.69030965399534e-44,"Astrocytes_5X","Grina"
"7284",3.83907511109003e-48,0.360498205390537,0.234,0.077,8.09238642666667e-44,"Astrocytes_5X","Slc41a1"
"7285",1.72639756807456e-47,0.367429678443733,0.246,0.084,3.63907343374436e-43,"Astrocytes_5X","Nadk2"
"7286",2.72731088533732e-47,0.275445123072421,0.164,0.042,5.74889861520254e-43,"Astrocytes_5X","Itpkb"
"7287",5.28761721393084e-47,0.336407392504604,0.196,0.059,1.11457683252448e-42,"Astrocytes_5X","Yap1"
"7288",2.38676514024774e-46,0.323268718927409,0.234,0.073,5.03106223912821e-42,"Astrocytes_5X","Bmp2k"
"7289",3.10321714490895e-45,0.447354296593542,0.582,0.426,6.54127141975357e-41,"Astrocytes_5X","Hmgn3"
"7290",4.80178212127911e-45,0.308034753478954,0.848,0.703,1.01216765334442e-40,"Astrocytes_5X","Syne1"
"7291",5.8140974804112e-45,0.483037784972415,0.412,0.226,1.22555360789588e-40,"Astrocytes_5X","Farp1"
"7292",7.06401979723068e-45,0.469272524301311,0.455,0.254,1.48902473305826e-40,"Astrocytes_5X","Eps15"
"7293",7.49219658651586e-45,0.253235456956879,0.162,0.041,1.57928011847168e-40,"Astrocytes_5X","Sned1"
"7294",9.36894513910331e-45,0.284029154146097,0.173,0.048,1.97487994587159e-40,"Astrocytes_5X","Gulp1"
"7295",2.42630269493998e-44,0.461462267054096,0.505,0.323,5.11440345066399e-40,"Astrocytes_5X","Ivd"
"7296",6.48379971358624e-44,0.339963525849159,0.205,0.066,1.36672014162684e-39,"Astrocytes_5X","Tead1"
"7297",8.18907055243042e-44,0.341374047453795,0.218,0.072,1.72617418174681e-39,"Astrocytes_5X","Gpr146"
"7298",8.99415719030655e-44,0.316806068597119,0.191,0.058,1.89587839414472e-39,"Astrocytes_5X","Nedd9"
"7299",1.34148996507318e-43,0.339428733328036,0.252,0.085,2.82772669737776e-39,"Astrocytes_5X","Tmem229a"
"7300",1.65910010212023e-43,0.323090694798855,0.871,0.703,3.49721710525922e-39,"Astrocytes_5X","Tcf4"
"7301",4.6666895473856e-43,0.442508814069278,0.354,0.168,9.8369148969341e-39,"Astrocytes_5X","Fam228b"
"7302",1.42715356582129e-42,0.46116097319866,0.454,0.262,3.0082970013947e-38,"Astrocytes_5X","Zeb1"
"7303",1.43425298598207e-42,0.32279866482983,0.789,0.649,3.0232618691516e-38,"Astrocytes_5X","Tnik"
"7304",3.53413110854915e-42,0.44204069153793,0.555,0.403,7.44959496371076e-38,"Astrocytes_5X","Ahcyl1"
"7305",3.89987716895765e-42,0.459575651775219,0.502,0.328,8.22055108444584e-38,"Astrocytes_5X","Mfn1"
"7306",9.27980814545397e-42,0.376481221949039,0.302,0.122,1.95609075898024e-37,"Astrocytes_5X","Prdx1"
"7307",9.72964543700243e-42,0.303106426621231,0.221,0.07,2.05091196166574e-37,"Astrocytes_5X","Pmp22"
"7308",1.43607193297213e-41,0.45162501535057,0.482,0.289,3.02709602751195e-37,"Astrocytes_5X","Cuedc1"
"7309",2.00459722162286e-41,0.32379782485712,0.212,0.07,4.22549048345883e-37,"Astrocytes_5X","Nacc2"
"7310",4.48891453007787e-41,0.459203206765819,0.532,0.367,9.46218293795114e-37,"Astrocytes_5X","Fam13c"
"7311",7.47620829534148e-41,0.387810026923496,0.291,0.12,1.57590994657503e-36,"Astrocytes_5X","Pts"
"7312",1.49909206505747e-40,0.394503369364368,0.288,0.121,3.15993616393465e-36,"Astrocytes_5X","Abcd2"
"7313",5.98877921394854e-40,0.415080296931098,0.302,0.137,1.26237477050821e-35,"Astrocytes_5X","Tom1l1"
"7314",1.12298633544182e-39,0.353033480932346,0.259,0.1,2.36714289647782e-35,"Astrocytes_5X","Slc2a1"
"7315",1.35703847841458e-39,0.386494405784437,0.275,0.115,2.8605014086501e-35,"Astrocytes_5X","Prkd1"
"7316",1.89891300809113e-39,0.303031180230325,0.83,0.68,4.00271872975528e-35,"Astrocytes_5X","Nrcam"
"7317",3.0524075173823e-39,0.328367207199824,0.221,0.077,6.43416980589015e-35,"Astrocytes_5X","Gfra1"
"7318",6.88277095738633e-39,0.455534249669962,0.388,0.214,1.45081929010746e-34,"Astrocytes_5X","Acss2"
"7319",2.25585288580127e-38,0.417088432700221,0.407,0.219,4.7551122979805e-34,"Astrocytes_5X","Prex1"
"7320",3.5570170382114e-38,0.250542784551653,0.136,0.036,7.49783621484581e-34,"Astrocytes_5X","Gcnt4"
"7321",1.8735685796714e-37,0.295581177346645,0.207,0.069,3.94929520908935e-33,"Astrocytes_5X","Cyp4f13"
"7322",3.7054146061314e-37,0.449711361754583,0.434,0.267,7.81064344826437e-33,"Astrocytes_5X","Rasa2"
"7323",5.49376521072069e-37,0.424187838831315,0.418,0.236,1.15803076876781e-32,"Astrocytes_5X","Add3"
"7324",7.41889964124065e-37,0.397828867756857,0.591,0.391,1.56382985537712e-32,"Astrocytes_5X","Dgkb"
"7325",7.86695884357844e-37,0.270876664629663,0.161,0.048,1.6582762546379e-32,"Astrocytes_5X","Epb41l5"
"7326",2.24426949551938e-36,0.339332589385339,0.239,0.093,4.7306956696053e-32,"Astrocytes_5X","Gpd2"
"7327",3.13532993715291e-36,0.395091904521679,0.312,0.149,6.60896197452461e-32,"Astrocytes_5X","Phkb"
"7328",3.13965680272841e-36,0.38209570747003,0.63,0.459,6.61808257447121e-32,"Astrocytes_5X","Fnbp1"
"7329",6.16846749981779e-36,0.292830051375125,0.714,0.633,1.30025126428659e-31,"Astrocytes_5X","Spag9"
"7330",7.50545261240454e-36,0.314520351374085,0.67,0.583,1.58207435616875e-31,"Astrocytes_5X","4930402H24Rik"
"7331",1.75462880443424e-35,0.443078907278297,0.425,0.262,3.69858205686693e-31,"Astrocytes_5X","Fdft1"
"7332",4.61971210284849e-35,0.416668683879566,0.384,0.218,9.73789114159433e-31,"Astrocytes_5X","Csgalnact1"
"7333",4.6655521218431e-35,0.287566722875329,0.218,0.076,9.83451731763308e-31,"Astrocytes_5X","Lap3"
"7334",4.96244653118809e-35,0.367558313506922,0.268,0.117,1.04603410430914e-30,"Astrocytes_5X","Ptar1"
"7335",6.28891033961965e-35,0.418616994821886,0.427,0.26,1.32563941048843e-30,"Astrocytes_5X","Rora"
"7336",6.69233491485661e-35,0.428995735198027,0.382,0.219,1.41067727670262e-30,"Astrocytes_5X","Fbrsl1"
"7337",1.1674690445431e-34,0.402759608769042,0.532,0.395,2.46090799899239e-30,"Astrocytes_5X","Lrrc58"
"7338",1.38595431277744e-34,0.37110301852747,0.259,0.111,2.92145309590356e-30,"Astrocytes_5X","Aldh2"
"7339",2.02082864548856e-34,0.296699451210396,0.171,0.056,4.25970470182534e-30,"Astrocytes_5X","Naaa"
"7340",2.9009271930682e-34,0.256516565785622,0.191,0.062,6.11486443026846e-30,"Astrocytes_5X","Tns3"
"7341",3.20167139189844e-34,0.384303035608604,0.284,0.133,6.74880312698272e-30,"Astrocytes_5X","Ghr"
"7342",3.68635814569274e-34,0.26934744130386,0.17,0.055,7.77047433530574e-30,"Astrocytes_5X","Klf15"
"7343",1.40619101354452e-33,0.403105508336785,0.525,0.359,2.96411003745048e-29,"Astrocytes_5X","Pik3r1"
"7344",2.19357771424882e-33,0.385947308652681,0.55,0.424,4.62384246386508e-29,"Astrocytes_5X","Arhgef12"
"7345",7.24399483434008e-33,0.38651727672709,0.273,0.127,1.52696167113055e-28,"Astrocytes_5X","Nphp3"
"7346",1.29166195153743e-32,0.318357725986615,0.227,0.084,2.72269422764575e-28,"Astrocytes_5X","Sparc"
"7347",1.33670402177375e-32,0.350078948878177,0.473,0.22,2.8176384074969e-28,"Astrocytes_5X","Neat1"
"7348",3.20185236206617e-32,0.391428363950293,0.354,0.19,6.74918459399927e-28,"Astrocytes_5X","Tmed5"
"7349",4.1935674114081e-32,0.372709139873262,0.288,0.139,8.83962074650714e-28,"Astrocytes_5X","Hdac8"
"7350",4.46743777676849e-32,0.25612218635077,0.789,0.724,9.41691208965031e-28,"Astrocytes_5X","Gpm6a"
"7351",2.56317617297e-31,0.273605190231955,0.188,0.065,5.40291905500346e-27,"Astrocytes_5X","3222401L13Rik"
"7352",4.0101361502223e-31,0.389441079223607,0.388,0.226,8.45296599105358e-27,"Astrocytes_5X","Tle4"
"7353",7.07680985152084e-31,0.34600109514609,0.602,0.477,1.49172074860208e-26,"Astrocytes_5X","Stox2"
"7354",7.6786607887334e-31,0.254456501457135,0.152,0.048,1.61858490765711e-26,"Astrocytes_5X","Tmem243"
"7355",1.02187524068613e-30,0.364883182049687,0.291,0.143,2.1540108198423e-26,"Astrocytes_5X","Idh2"
"7356",1.08844894557766e-30,0.445351088900761,0.314,0.151,2.29434153238314e-26,"Astrocytes_5X","Nnat"
"7357",2.66569605303179e-30,0.290550022106048,0.196,0.074,5.61902071018572e-26,"Astrocytes_5X","Akr1b10"
"7358",4.29202537359378e-30,0.369830863820577,0.455,0.287,9.04716028499834e-26,"Astrocytes_5X","Sox5"
"7359",6.52689117138437e-30,0.326905535972478,0.239,0.104,1.37580339001611e-25,"Astrocytes_5X","Lpcat3"
"7360",1.50268601863933e-29,0.338218019692786,0.25,0.113,3.16751185868983e-25,"Astrocytes_5X","Fasn"
"7361",1.93410319471966e-29,0.252815237606439,0.745,0.674,4.07689612414958e-25,"Astrocytes_5X","Leng8"
"7362",2.06237342345646e-29,0.386421284645335,0.245,0.109,4.34727693930387e-25,"Astrocytes_5X","Igfbp5"
"7363",2.06621494266223e-29,0.263783649861827,0.212,0.08,4.35537447763771e-25,"Astrocytes_5X","Sox2"
"7364",2.39782284377256e-29,0.272285944901966,0.168,0.06,5.05437077238818e-25,"Astrocytes_5X","Lhx2"
"7365",3.77506106274283e-29,0.375594645653692,0.275,0.137,7.95745121415561e-25,"Astrocytes_5X","Akt2"
"7366",9.42769615690465e-29,0.360606500404317,0.529,0.408,1.98726407291393e-24,"Astrocytes_5X","Enah"
"7367",1.00655023122177e-28,0.356243555079104,0.58,0.37,2.12170723239236e-24,"Astrocytes_5X","Meis2"
"7368",3.47134720797026e-28,0.400337344778263,0.382,0.237,7.31725277968051e-24,"Astrocytes_5X","Chpt1"
"7369",1.12679353525969e-27,0.332398967340104,0.575,0.474,2.3751680929739e-23,"Astrocytes_5X","Hivep3"
"7370",2.02658664081033e-27,0.321525587078385,0.252,0.118,4.2718419801641e-23,"Astrocytes_5X","Pantr1"
"7371",2.34926712807642e-27,0.268457542951071,0.182,0.068,4.95202017927229e-23,"Astrocytes_5X","Rin2"
"7372",4.39256768502779e-27,0.377435813535052,0.398,0.258,9.25909342327008e-23,"Astrocytes_5X","Cpeb4"
"7373",7.55523008288491e-27,0.291782491212074,0.189,0.077,1.59256694917131e-22,"Astrocytes_5X","Rimklb"
"7374",1.19432654774166e-26,0.367266342638824,0.461,0.336,2.51752092998465e-22,"Astrocytes_5X","Crtc3"
"7375",1.37209656315616e-26,0.36036103320458,0.486,0.345,2.89224234547687e-22,"Astrocytes_5X","Ccdc50"
"7376",2.75011105123781e-26,0.380791556364094,0.396,0.267,5.79695908490417e-22,"Astrocytes_5X","Ncan"
"7377",3.26731149197375e-26,0.317741843345556,0.22,0.099,6.88716589393146e-22,"Astrocytes_5X","Dlg5"
"7378",1.26931637939171e-25,0.364199321185988,0.368,0.225,2.67559199611978e-21,"Astrocytes_5X","Washc2"
"7379",1.56879714095319e-25,0.320807584165449,0.555,0.465,3.30686749341523e-21,"Astrocytes_5X","Abr"
"7380",1.73986372528877e-25,0.356444206860167,0.323,0.187,3.6674587465362e-21,"Astrocytes_5X","Rab34"
"7381",4.11261546488065e-25,0.346593258224424,0.286,0.153,8.66898213842192e-21,"Astrocytes_5X","Ldlr"
"7382",4.17509230753452e-25,0.25853933302696,0.154,0.057,8.800677075052e-21,"Astrocytes_5X","Clybl"
"7383",4.44933977223112e-25,0.31365708177913,0.259,0.13,9.37876330588599e-21,"Astrocytes_5X","Pigs"
"7384",5.18191413000388e-25,0.354811862775171,0.421,0.278,1.09229567946352e-20,"Astrocytes_5X","Zmiz1"
"7385",5.74842836169623e-25,0.375392951853916,0.352,0.225,1.21171121436195e-20,"Astrocytes_5X","Dzip1l"
"7386",7.38749952976012e-25,0.338069618622083,0.264,0.135,1.55721102587814e-20,"Astrocytes_5X","Dhrs7"
"7387",8.08610911415098e-25,0.302187044793064,0.221,0.103,1.70447094017188e-20,"Astrocytes_5X","Kcnn3"
"7388",1.03615949824073e-24,0.314190843686432,0.55,0.454,2.18412060634163e-20,"Astrocytes_5X","Ate1"
"7389",2.53644079742725e-24,0.362271576646796,0.407,0.274,5.3465635568969e-20,"Astrocytes_5X","Dnajc3"
"7390",3.52438212847347e-24,0.330394429888698,0.312,0.175,7.42904508860923e-20,"Astrocytes_5X","Utrn"
"7391",3.8136204865712e-24,0.280042395559623,0.171,0.07,8.03873062364342e-20,"Astrocytes_5X","Tbc1d10a"
"7392",3.89554393939149e-24,0.397500499421345,0.354,0.223,8.21141706984332e-20,"Astrocytes_5X","Hmgcs1"
"7393",5.2877094957252e-24,0.297914393151389,0.221,0.101,1.11459628460391e-19,"Astrocytes_5X","Peli2"
"7394",1.26140242033867e-23,0.362866139225654,0.305,0.178,2.65891016183189e-19,"Astrocytes_5X","Sorcs2"
"7395",2.3717148129945e-23,0.312706427631743,0.266,0.139,4.99933765431111e-19,"Astrocytes_5X","Bmpr1a"
"7396",4.48899888315374e-23,0.333515314021694,0.28,0.152,9.46236074579977e-19,"Astrocytes_5X","4933431E20Rik"
"7397",8.51013335813646e-23,0.334502416992923,0.498,0.397,1.79385101056158e-18,"Astrocytes_5X","B3galt1"
"7398",9.66664079273824e-23,0.297338767060974,0.214,0.101,2.03763121270129e-18,"Astrocytes_5X","Aldh9a1"
"7399",9.98586077210682e-23,0.264730207788417,0.182,0.076,2.1049195921524e-18,"Astrocytes_5X","Tmc7"
"7400",1.21457208164728e-22,0.344743480361422,0.43,0.306,2.5601964909043e-18,"Astrocytes_5X","Klf9"
"7401",1.41934650478111e-22,0.336021166646874,0.448,0.33,2.9918404974281e-18,"Astrocytes_5X","Ldhb"
"7402",3.67386629477518e-22,0.332791073200614,0.491,0.388,7.7441427627566e-18,"Astrocytes_5X","AI480526"
"7403",4.70802730599532e-22,0.353124898725105,0.35,0.227,9.92405075830754e-18,"Astrocytes_5X","CT025619.1"
"7404",5.6587925074508e-22,0.36093995687616,0.411,0.289,1.19281687264555e-17,"Astrocytes_5X","9330159F19Rik"
"7405",1.26723787968974e-21,0.320180311139608,0.373,0.238,2.67121072659799e-17,"Astrocytes_5X","Tkt"
"7406",1.73903790373885e-21,0.285645603794413,0.212,0.103,3.66571799729112e-17,"Astrocytes_5X","Cyp7b1"
"7407",4.95069890440972e-21,0.34617609074788,0.361,0.243,1.04355782206053e-16,"Astrocytes_5X","Fgd4"
"7408",5.875870250783e-21,0.28983693558644,0.541,0.475,1.23857469016255e-16,"Astrocytes_5X","Hacd3"
"7409",7.60126801572777e-21,0.251591150410658,0.148,0.06,1.60227128503526e-16,"Astrocytes_5X","Ttll3"
"7410",8.18411985903885e-21,0.326484571662685,0.271,0.156,1.7251306250868e-16,"Astrocytes_5X","Csdc2"
"7411",1.39851312875779e-20,0.344335270373582,0.421,0.315,2.94792582410854e-16,"Astrocytes_5X","Rcn2"
"7412",1.5892809936661e-20,0.343656622998032,0.329,0.211,3.35004540654878e-16,"Astrocytes_5X","Fam184a"
"7413",1.80047762294066e-20,0.284925678684716,0.246,0.124,3.79522678139661e-16,"Astrocytes_5X","Ifi27"
"7414",1.91281942668276e-20,0.287799200254606,0.221,0.11,4.03203206950459e-16,"Astrocytes_5X","Fam213a"
"7415",3.89351828401959e-20,0.280906219672813,0.205,0.1,8.2071471908849e-16,"Astrocytes_5X","Echdc1"
"7416",4.18216518505073e-20,0.279718695058898,0.243,0.125,8.81558599356844e-16,"Astrocytes_5X","Tor1aip1"
"7417",8.59355902065496e-20,0.304836406824817,0.316,0.19,1.81143630596386e-15,"Astrocytes_5X","Gpc6"
"7418",1.17363047637965e-19,0.327634444679488,0.409,0.292,2.47389568116067e-15,"Astrocytes_5X","Tenm3"
"7419",1.18061517567812e-19,0.271174231900508,0.202,0.099,2.4886187288119e-15,"Astrocytes_5X","Idi1"
"7420",3.25908361561482e-19,0.298415585792345,0.518,0.432,6.86982235335449e-15,"Astrocytes_5X","Hmgcr"
"7421",3.71545689504665e-19,0.300875483690378,0.255,0.144,7.83181158906884e-15,"Astrocytes_5X","Pdk2"
"7422",3.82381090926766e-19,0.253976786525101,0.261,0.132,8.0602110156453e-15,"Astrocytes_5X","Wscd1"
"7423",3.95415622611649e-19,0.32148561817795,0.348,0.235,8.33496590903095e-15,"Astrocytes_5X","Atp6v0e"
"7424",7.87010256321116e-19,0.271208649341806,0.539,0.472,1.65893891929928e-14,"Astrocytes_5X","Lrp1"
"7425",8.92252703282315e-19,0.308302523173252,0.391,0.264,1.88077947324879e-14,"Astrocytes_5X","Sema6d"
"7426",9.8607893397761e-19,0.285427436789794,0.218,0.114,2.0785557849314e-14,"Astrocytes_5X","Dhcr7"
"7427",1.0730518861726e-18,0.307299591157015,0.284,0.174,2.26188607086323e-14,"Astrocytes_5X","Map2k6"
"7428",3.15261242428273e-18,0.253400268024026,0.562,0.521,6.64539172914557e-14,"Astrocytes_5X","Dennd1a"
"7429",4.83171026020401e-18,0.262123282016283,0.23,0.122,1.0184762057484e-13,"Astrocytes_5X","Klhl5"
"7430",8.0542221394532e-18,0.303920305181321,0.318,0.204,1.69774948477534e-13,"Astrocytes_5X","Rb1"
"7431",8.31945907580149e-18,0.30995735713171,0.348,0.242,1.7536587785882e-13,"Astrocytes_5X","Snta1"
"7432",9.340711534536e-18,0.295787341723741,0.296,0.187,1.96892858436484e-13,"Astrocytes_5X","Pmm1"
"7433",2.4764520093703e-17,0.288884528028593,0.2,0.104,5.22011319055165e-13,"Astrocytes_5X","Disp3"
"7434",4.70958123028492e-17,0.278714740486271,0.307,0.184,9.92732627531759e-13,"Astrocytes_5X","Usp54"
"7435",5.90782818324913e-17,0.280533892097033,0.389,0.271,1.24531110274708e-12,"Astrocytes_5X","Pag1"
"7436",9.1690182487575e-17,0.265258547298522,0.516,0.456,1.93273735665559e-12,"Astrocytes_5X","Kmt2c"
"7437",1.43794775526404e-16,0.314910210804565,0.311,0.21,3.03105007332106e-12,"Astrocytes_5X","Dbp"
"7438",1.64058146758186e-16,0.300304761077173,0.364,0.266,3.45818167551581e-12,"Astrocytes_5X","Abi1"
"7439",3.69484967670011e-16,0.271169829181389,0.223,0.124,7.78837363351616e-12,"Astrocytes_5X","Hmg20b"
"7440",5.04571733638426e-16,0.284792528688336,0.261,0.159,1.06358675733644e-11,"Astrocytes_5X","Tpcn1"
"7441",7.4109560818449e-16,0.304704982675832,0.37,0.28,1.56215543249209e-11,"Astrocytes_5X","Cs"
"7442",2.07712971267484e-15,0.256652238450108,0.23,0.131,4.3783817213473e-11,"Astrocytes_5X","Tob2"
"7443",2.81181726439594e-15,0.306782890531926,0.379,0.285,5.92702961162021e-11,"Astrocytes_5X","Amer2"
"7444",3.04860628883478e-15,0.283036452704956,0.346,0.234,6.42615719623483e-11,"Astrocytes_5X","Tmtc2"
"7445",4.21239475902705e-15,0.28693109908656,0.384,0.279,8.87930691255312e-11,"Astrocytes_5X","Dkk3"
"7446",4.4071382538419e-15,0.276606967607501,0.273,0.174,9.28980672527335e-11,"Astrocytes_5X","Por"
"7447",8.53017305792131e-15,0.284322508197045,0.273,0.177,1.79807517887923e-10,"Astrocytes_5X","Mapk4"
"7448",1.69321276466064e-14,0.290022335388993,0.261,0.168,3.56912318662817e-10,"Astrocytes_5X","D130040H23Rik"
"7449",2.58809341386636e-14,0.287495008369315,0.307,0.213,5.45544210708889e-10,"Astrocytes_5X","Adcyap1r1"
"7450",2.96455060672249e-14,0.281054198133117,0.304,0.207,6.24897622391033e-10,"Astrocytes_5X","Tmem44"
"7451",5.66814995368315e-14,0.270920150962401,0.432,0.35,1.19478932873687e-09,"Astrocytes_5X","Lamp2"
"7452",7.84513400393275e-14,0.251208563725615,0.241,0.144,1.65367579668899e-09,"Astrocytes_5X","Lifr"
"7453",1.02693476308485e-13,0.2563695196733,0.207,0.121,2.16467578710656e-09,"Astrocytes_5X","Arhgap42"
"7454",1.63392254600891e-13,0.2674173909069,0.452,0.389,3.44414533473219e-09,"Astrocytes_5X","Xpr1"
"7455",3.23253820483624e-13,0.271082230434945,0.284,0.186,6.81386728197432e-09,"Astrocytes_5X","2610035D17Rik"
"7456",3.99079687764659e-13,0.29864414017921,0.357,0.284,8.41220073839126e-09,"Astrocytes_5X","Mir9-3hg"
"7457",1.03789201250567e-12,0.27231095789559,0.268,0.184,2.18777257316069e-08,"Astrocytes_5X","Arrb1"
